Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1979,Washington,30.28170204,20.40728188,8.31593132,5.820844173,2.684271097,1.160059452
1980,Washington,31.40808105,20.96091652,8.373303413,5.969920158,2.627655506,0.938445985
1981,Washington,31.16326332,20.69881248,7.837115288,5.746241093,2.564906836,0.822178364
1982,Washington,31.50012779,20.76104927,8.30737114,5.853188038,2.757356644,0.982429087
1983,Washington,33.47019577,22.09729004,9.328251839,6.683243752,3.248706102,1.153640628
1984,Washington,33.29039001,22.1948204,9.633839607,6.992170334,3.527364492,1.343997002
1985,Washington,33.2779541,22.43317032,9.969334602,7.293720245,3.691903353,1.369560838
1986,Washington,36.36209488,25.40839767,12.53502941,9.562308311,5.12230444,2.036005259
1987,Washington,34.12772369,22.82610512,9.999168396,7.191842079,3.423724413,1.17992413
1988,Washington,36.96617889,25.81058502,12.67639065,9.581768036,5.002383232,1.893936872
1989,Washington,37.13223267,26.05856514,12.68353367,9.70930481,5.201132298,2.095374823
1990,Washington,38.74940109,27.33308792,13.64412403,10.45969868,5.59286356,2.255843401
1991,Washington,38.20992661,26.60471725,12.80270386,9.628886223,5.004191399,1.947463512
1992,Washington,39.98716354,28.19021416,14.26403046,10.90958881,5.923238754,2.446974277
1993,Washington,38.6587677,26.81791306,12.69024849,9.53155899,4.909281731,1.897100806
1994,Washington,39.18116379,27.34287453,13.20799065,10.01379108,5.314642429,2.134356022
1995,Washington,40.76052856,28.7837677,14.29851913,10.91454601,5.860928059,2.329748154
1996,Washington,42.09199524,30.40039635,15.91452408,12.34536266,6.971883297,2.973344326
1997,Washington,43.28632355,32.10330963,17.7313652,14.09180641,8.211834908,3.476234198
1998,Washington,47.0645752,36.17553329,21.98213577,18.28925514,11.50450325,5.492785931
1999,Washington,52.07901764,41.36385345,27.14797211,23.16983414,15.3351984,7.887783527
2000,Washington,49.75726318,39.04201508,24.67556953,20.45945549,13.43585014,6.708626747
2001,Washington,43.10342407,31.74901199,17.51698685,13.79271317,8.160575867,3.591857672
2002,Washington,42.26291656,30.59272194,16.35784149,12.75134182,7.319326401,3.22031498
2003,Washington,42.72762299,31.03417587,16.703722,13.04087639,7.521492004,3.349524021
2004,Washington,43.63991165,32.22393799,17.97505569,14.20966244,8.384685516,3.744423628
2005,Washington,44.84435654,34.2624321,19.68507957,15.74904919,9.435352325,4.212765694
2006,Washington,46.26432037,35.81890488,20.84270668,16.76541328,10.10550594,4.546846867
2007,Washington,47.30410767,37.164814,22.06113052,17.95614052,11.160779,5.31607151
2008,Washington,43.27316284,32.64239883,18.07600212,14.31962776,8.500106812,3.896673679
2009,Washington,41.86417389,30.44450951,15.38704777,11.72957802,6.497847557,2.813721657
2010,Washington,43.18135834,31.77438927,16.43059921,13.0382719,7.603833199,3.565867662
2011,Washington,44.66036224,33.10441589,17.22268295,13.74957657,8.151436806,3.848777294
2012,Washington,48.39839172,37.20848465,21.11608315,17.23701286,10.95988846,5.544661045
2013,Washington,45.31564713,34.03741074,17.5916996,13.83081722,8.170890808,3.843186855
1917,West Virginia,32.50474167,23.33667374,14.55247879,11.49410915,6.357338905,2.012484789
1918,West Virginia,31.3636322,22.30505943,9.920511246,7.29757452,3.569627047,1.157834291
1919,West Virginia,33.98088837,26.05459404,12.50353432,9.213477135,4.503715515,1.31186676
1920,West Virginia,27.27356911,18.88464737,9.317344666,6.947963715,3.232637644,0.736320555
1921,West Virginia,32.71273422,22.31344986,10.23585224,7.440507412,3.338364124,0.871083379
1922,West Virginia,34.52339172,24.44730759,11.62360764,8.667804718,4.062171459,1.149017811
1923,West Virginia,31.26133728,21.12512398,9.684959412,7.237688065,3.489595413,1.08821404
1924,West Virginia,34.39663696,24.11176491,10.85376644,8.114053726,3.898541212,1.0930866
1925,West Virginia,36.73511887,27.89037704,13.86000633,10.37477875,4.967651844,1.448037863
1926,West Virginia,37.72811508,28.34559059,14.54192066,10.77946472,5.248987198,1.680865407
1927,West Virginia,36.99678421,28.78168106,15.43857956,11.60569763,5.620720387,1.732396245
1928,West Virginia,38.73184204,30.91790581,16.89129448,12.79637432,6.436831951,2.061331511
1929,West Virginia,33.26827621,24.94944763,13.75815296,10.3122673,5.024165154,1.455520868
1930,West Virginia,33.87599945,24.54405975,12.65455151,9.141340256,4.066545486,1.079173565
1931,West Virginia,33.76509476,22.7819252,11.6478548,8.07185936,3.369795799,0.812173128
1932,West Virginia,37.84745407,27.58747292,12.74299812,8.787227631,3.820884466,1.031539321
1933,West Virginia,35.08517075,25.623909,12.52695942,8.73060894,3.937530041,1.128341079
1934,West Virginia,35.40678024,26.32978821,12.47573948,8.836988449,3.914843559,0.974725068
1935,West Virginia,35.79219818,26.82329941,12.81972885,9.188370705,4.102659225,1.060496688
1936,West Virginia,37.58151627,28.74382401,14.50028133,10.77497292,5.009835243,1.394272566
1937,West Virginia,38.57574844,28.349823,13.46086979,9.921798706,4.5409832,1.227194309
1938,West Virginia,38.36024857,28.30004501,13.09880829,9.406313896,4.297481537,1.341902733
1939,West Virginia,40.84563828,29.66942787,12.95229053,9.248962402,4.101667404,1.064270258
1940,West Virginia,45.74538803,31.17135811,13.13832664,9.521756172,4.169268608,1.068002462
1941,West Virginia,40.49765015,27.33328819,12.64023685,9.217187881,3.999766827,1.053480625
1942,West Virginia,34.97385406,23.85026741,10.78695107,7.833721638,3.442741156,0.879732013
1943,West Virginia,34.65703201,23.05678558,10.48803711,7.661966801,3.308441401,0.773047805
1944,West Virginia,32.10163879,21.03057861,9.21882534,6.76896143,2.882698059,0.719303966
1945,West Virginia,32.78268433,22.20412445,9.854475021,7.346585751,3.160158396,0.771106482
1946,West Virginia,35.53663254,24.8939209,11.40944481,8.431964874,3.897619963,1.440111041
1947,West Virginia,33.06092453,22.15047836,10.09127808,7.16977644,3.078164816,0.865126789
1948,West Virginia,33.03059387,21.83849716,10.41158009,7.534477711,3.253783226,0.904968083
1949,West Virginia,33.8400116,22.94540024,10.31195736,7.367863655,3.011328697,0.754039407
1950,West Virginia,34.50206757,22.27742577,10.51413059,7.543129444,3.1989851,0.653748691
1951,West Virginia,32.08750916,20.23989677,9.761873245,7.010882854,2.973707914,0.802101731
1952,West Virginia,33.60606003,20.77110291,9.727525711,7.073698997,2.808180094,0.653578937
1953,West Virginia,31.35921478,19.12180138,8.141394615,5.532320499,2.07668376,0.523075819
1954,West Virginia,34.86730194,22.0459404,10.03921986,7.070532799,2.954748154,0.786280692
1955,West Virginia,33.42980194,21.42164612,9.825909615,6.965373993,3.301794767,1.020178556
1956,West Virginia,31.61667633,21.02901077,9.863142967,7.380784988,3.182075739,0.977973044
1957,West Virginia,34.64839935,22.75826263,9.49328804,6.834422588,2.454397917,0.505473852
1958,West Virginia,34.78201675,23.21834564,9.604474068,7.05477953,2.894953251,0.617829263
1959,West Virginia,34.84973907,23.36805344,9.223731995,6.705192089,2.646737576,0.687541485
1960,West Virginia,34.9293251,22.96421623,8.863362312,6.472210884,2.584594011,0.669390738
1961,West Virginia,35.41160202,22.82649803,8.93951416,6.542618752,2.519412518,0.688863039
1962,West Virginia,35.04707336,22.66078758,8.869441032,6.690051556,2.679349661,0.704741538
1963,West Virginia,35.63520813,23.03726387,9.225352287,6.854122639,2.788890123,0.750259757
1964,West Virginia,36.66140366,23.29530716,10.88681698,6.753339767,2.899595737,0.925903559
1965,West Virginia,37.37434387,23.46993065,11.67896557,7.07434082,2.855888128,0.816863358
1966,West Virginia,36.64389801,22.51301193,10.26259327,6.241642475,2.791773558,0.867847383
1967,West Virginia,35.92641068,22.86606979,10.02998257,6.019138336,2.547174215,0.724909484
1968,West Virginia,35.5970459,23.74435425,10.42890453,6.739219189,2.770933151,1.014260054
1969,West Virginia,34.92422104,23.9519825,10.15050316,6.797012329,2.780525684,1.021920681
1970,West Virginia,35.61457825,22.55420303,9.628764153,6.262971401,2.527405739,0.878362119
1971,West Virginia,36.17758942,23.19439125,9.982397079,6.698654175,2.750236511,1.061503172
1972,West Virginia,35.66798401,22.70189857,9.631443024,6.614764214,2.574686289,0.80202961
1973,West Virginia,36.09105682,23.74263382,9.56829834,7.099398613,2.668900967,0.861984849
1974,West Virginia,36.06716156,23.55772591,9.732525826,7.271947861,2.992560148,0.947343588
1975,West Virginia,36.20368958,23.3308773,9.66381073,7.159307957,3.149538517,1.048117757
1976,West Virginia,35.71686935,23.3665638,9.888825417,6.916510105,2.954725266,0.916099668
1977,West Virginia,35.44356155,23.67682457,9.995251656,6.518497944,2.684950829,0.77658242
1978,West Virginia,34.47769165,23.01985931,9.326461792,5.706149101,2.27085495,0.564650774
1979,West Virginia,36.16047287,23.40828133,9.78076458,6.130629063,2.677490711,0.924199581
1980,West Virginia,37.39864349,22.82863808,9.542517662,6.317248344,2.834992886,0.937923431
1981,West Virginia,37.68399429,22.80206871,9.696546555,6.858542442,3.325818062,1.297968864
1982,West Virginia,36.28635406,21.79112244,10.75943565,7.849597454,4.009371758,1.603770137
1983,West Virginia,40.23635864,24.12712669,12.15305519,8.856481552,4.478581429,1.682849765
1984,West Virginia,41.66157532,25.86917496,11.73001099,8.499897003,4.272014618,1.619064212
1985,West Virginia,41.40213394,26.81303978,12.29415894,8.973051071,4.516716957,1.662240148
1986,West Virginia,42.23332977,29.21766281,14.49995708,10.97895336,5.780070782,2.241161108
1987,West Virginia,38.27977371,26.14413071,10.84948826,7.623700619,3.438170433,1.096644759
1988,West Virginia,38.52038956,27.13825798,12.54637527,9.239705086,4.540752888,1.576683998
1989,West Virginia,40.21215439,26.02069855,12.01870155,8.032038689,4.096089363,1.426815271
1990,West Virginia,40.21434021,25.63479614,11.90504551,8.149624825,4.191301346,1.488894343
1991,West Virginia,40.89391327,25.74038124,11.43133545,7.664041042,3.71270752,1.209615111
1992,West Virginia,42.24242401,26.82149887,12.01899624,8.450054169,4.207348824,1.444618225
1993,West Virginia,42.40228653,27.08257294,11.60584641,8.120388985,3.904357433,1.285392642
1994,West Virginia,42.12417984,27.25998497,11.41472054,8.09480381,3.845142841,1.248834372
1995,West Virginia,42.50003433,28.28948975,11.75021744,8.74105835,4.243837357,1.411442399
1996,West Virginia,42.13506317,28.4842205,11.70891285,8.814650536,4.186623096,1.369232655
1997,West Virginia,41.59794998,28.98845291,13.29622841,9.600227356,4.28030777,1.371043444
1998,West Virginia,41.06338882,28.67807007,13.50844097,9.360884666,4.292760849,1.292894959
1999,West Virginia,40.38103485,28.14365959,13.28880405,8.986073494,4.258055687,1.327655196
2000,West Virginia,40.20957947,27.99050903,13.27808571,8.754170418,4.257911205,1.445280194
2001,West Virginia,41.6520462,28.75544167,13.60556126,9.176125526,4.445773602,1.695868373
2002,West Virginia,41.39861298,28.90574837,11.6742239,8.909484863,4.308572292,1.483436465
2003,West Virginia,42.47317123,29.71366692,12.06384087,9.234740257,4.53811121,1.607145429
2004,West Virginia,42.6151123,30.08950996,12.72422981,9.74149704,4.909399033,1.74954319
2005,West Virginia,43.90084457,31.85221863,14.97303677,11.640522,6.364473343,2.493182421
2006,West Virginia,42.86447906,30.49365616,14.2965107,10.83417606,5.686106682,2.098690033
2007,West Virginia,43.90168381,30.79081154,15.42595577,11.93922138,6.602328777,2.66055274
2008,West Virginia,44.65518188,30.93756866,15.30285358,11.84566212,6.663988113,2.829069853
2009,West Virginia,46.1224823,32.08504486,15.31520462,11.79459858,6.690584183,2.997110128
2010,West Virginia,44.82867432,30.45448685,14.42978382,9.68859005,5.265302181,2.324923754
2011,West Virginia,46.03723145,31.17871284,15.31966782,10.78806877,6.100383759,2.832738638
2012,West Virginia,44.54211807,29.54446793,13.86476421,9.831375122,5.029212952,1.823648334
2013,West Virginia,43.40892792,27.86251068,12.29632664,8.284929276,3.846226454,1.341449022
1917,Wisconsin,34.02854156,24.72755814,14.22160053,11.01329708,5.819121361,1.722447991
1918,Wisconsin,35.10845566,26.39055824,12.73008728,9.601475716,4.698486805,1.252938986
1919,Wisconsin,37.04679489,27.39232445,12.82160854,9.218318939,4.18937397,1.1624192
1920,Wisconsin,35.59781265,25.24695778,12.91308308,9.299586296,4.122222424,0.999392033
1921,Wisconsin,37.81806183,27.57484055,12.41004658,8.825385094,3.874248981,0.992306709
1922,Wisconsin,36.38771057,26.37217331,12.76548862,9.351622581,4.364400387,1.152071953
1923,Wisconsin,33.97089005,23.51002121,10.38777542,7.617382526,3.585539579,1.031703472
1924,Wisconsin,35.77310944,25.43031883,12.5295372,9.321552277,4.464147091,1.296099901
1925,Wisconsin,36.42705536,26.7311306,13.36049843,9.977336884,4.97820282,1.773226857
1926,Wisconsin,37.59947586,27.87864304,14.74503708,11.1427145,5.726496696,2.132543325
1927,Wisconsin,37.14160156,28.36000824,15.41823387,11.80546951,6.267121792,2.530839205
1928,Wisconsin,39.03539276,30.43660545,17.24216843,13.41694927,7.433822632,3.129750252
1929,Wisconsin,36.69319153,27.52254295,15.16691113,11.64749622,6.211538315,2.329592466
1930,Wisconsin,38.51197815,27.28530312,13.76366138,10.19708443,4.967252254,1.667906284
1931,Wisconsin,38.99084473,26.31568336,12.17973518,8.710191727,3.99945116,1.305456877
1932,Wisconsin,38.30196381,26.60968399,11.20571232,7.77921772,3.477230549,1.045009851
1933,Wisconsin,36.40632248,26.14135742,11.51719284,8.153217316,3.84270072,1.24778688
1934,Wisconsin,37.52581787,27.13554382,12.6625309,9.148779869,4.271996498,1.315262318
1935,Wisconsin,34.24958038,24.01519585,11.31274509,8.175104141,3.66413331,1.062734127
1936,Wisconsin,36.28371048,26.35821724,13.86992836,10.32665348,4.960544586,1.576000094
1937,Wisconsin,36.81086731,26.37959862,13.11322594,9.662339211,4.533423424,1.342477918
1938,Wisconsin,36.25203705,25.14497375,11.89323235,8.616481781,3.988517761,1.318945646
1939,Wisconsin,39.61013412,27.87439156,12.8810091,9.342969894,4.318508625,1.362391472
1940,Wisconsin,41.44775391,28.41358566,13.30190468,9.739100456,4.454423428,1.351623178
1941,Wisconsin,37.86087799,26.24573135,12.91464329,9.495306015,4.365933895,1.304932594
1942,Wisconsin,34.0811615,23.25869942,11.10701466,8.139451027,3.690826416,1.090456724
1943,Wisconsin,32.10723877,21.87649727,10.242733,7.381871223,3.214172602,0.815585315
1944,Wisconsin,31.18494987,20.70964813,9.516422272,6.823735237,2.891618967,0.80122
1945,Wisconsin,33.1968689,22.58335495,10.68127346,7.708381653,3.262752056,0.902185857
1946,Wisconsin,34.16315079,24.49247551,11.30685329,8.028463364,3.453423262,1.016967058
1947,Wisconsin,32.02305222,22.16977882,10.22319126,7.284482479,3.143179893,0.890301287
1948,Wisconsin,31.10685539,20.43075752,9.870235443,7.074351311,3.0958848,0.870652974
1949,Wisconsin,31.21746254,20.29553413,9.737193108,7.047201157,3.075204134,0.869211257
1950,Wisconsin,31.02816391,20.49809837,10.54373455,7.472524166,3.35609293,0.782058597
1951,Wisconsin,27.99183464,18.91810608,9.610402107,6.794337749,2.932884932,0.847465873
1952,Wisconsin,27.74058533,18.56596565,9.099349976,6.361479282,2.699312925,0.656843007
1953,Wisconsin,27.29918289,18.32397652,8.681799889,6.039675236,2.519931793,0.646942735
1954,Wisconsin,27.73850441,18.75689507,8.690359116,5.9468503,2.583759069,0.767570496
1955,Wisconsin,28.0088768,19.53053474,9.319651604,6.60307312,3.037860632,0.842839539
1956,Wisconsin,28.12831688,20.15804291,9.334252357,6.609610558,2.880467892,0.804686129
1957,Wisconsin,30.66929436,20.89496231,9.297515869,6.745651245,2.831904888,0.808328211
1958,Wisconsin,30.64900589,20.58436775,8.68135643,6.313809395,2.686369181,0.721473396
1959,Wisconsin,30.0184536,20.32095718,8.744420052,6.272835255,2.654531717,0.749093294
1960,Wisconsin,30.28719139,20.1790905,8.652041435,6.054767609,2.585968971,0.828196943
1961,Wisconsin,30.70610809,20.56766701,8.835063934,6.234917164,2.712038279,0.846637368
1962,Wisconsin,30.44927788,20.20971489,8.472369194,5.872014523,2.434953451,0.686487198
1963,Wisconsin,30.95963097,20.55471039,8.7013731,5.888971329,2.390434504,0.680017292
1964,Wisconsin,31.19427299,20.29266548,9.255529404,6.03169775,2.630668879,0.957943439
1965,Wisconsin,31.28595543,20.4939537,9.155281067,6.032390118,2.601770163,0.786877751
1966,Wisconsin,30.37548256,20.24684715,8.666843414,5.732955456,2.375831366,0.767858684
1967,Wisconsin,31.19925117,21.46808052,9.242086411,6.211580753,2.675825357,1.023994803
1968,Wisconsin,30.90409088,21.26266289,9.44603157,6.32566452,2.681094646,0.97514087
1969,Wisconsin,29.92273331,19.80978775,8.70296669,5.850696564,2.40822196,0.874177814
1970,Wisconsin,29.36406326,18.63064003,7.621516228,5.061116219,1.926959038,0.647819519
1971,Wisconsin,30.12178612,19.82626724,7.864238262,5.422663689,2.071150303,0.698373914
1972,Wisconsin,30.1524601,19.79013252,8.079925537,5.7902565,2.45523262,0.885831475
1973,Wisconsin,29.07377052,18.67207146,7.399734974,5.206341743,2.146943569,0.613214076
1974,Wisconsin,29.47279739,19.02374649,7.638722897,5.279937744,2.111648321,0.535376489
1975,Wisconsin,29.99892426,19.33248138,7.689993858,5.148360729,1.974942088,0.480455041
1976,Wisconsin,30.24941254,19.67084694,8.070353508,5.180484772,1.982928157,0.489542514
1977,Wisconsin,30.75225067,20.24935722,8.061943054,5.176740646,1.999877214,0.498815119
1978,Wisconsin,31.23176003,20.24674225,8.003682137,5.218443871,1.994014144,0.472381949
1979,Wisconsin,31.46009827,20.28645706,8.464871407,5.663833141,2.337504625,0.681595147
1980,Wisconsin,31.7258606,20.03609085,8.212260246,5.590726852,2.327003241,0.701401174
1981,Wisconsin,32.68947601,20.3710537,8.379770279,6.109560966,2.686449766,0.904096484
