"State","year","vals"
"Iowa","2006",14.40657043
"Kansas","2006",17.44399834
"Kentucky","2006",16.58430099
"Louisiana","2006",21.99382019
"Maine","2006",16.19057846
"Maryland","2006",17.69696808
"Massachusetts","2006",24.71528816
"Michigan","2006",16.6018486
"Minnesota","2006",18.50848198
"Mississippi","2006",18.02363014
"Missouri","2006",17.81137657
"Montana","2006",17.83913422
"Nebraska","2006",17.55058479
"Nevada","2006",32.29934692
"New Hampshire","2006",19.32971764
"New Jersey","2006",21.22447205
"New Mexico","2006",16.8599968
"New York","2006",32.16189575
"North Carolina","2006",18.22994614
"North Dakota","2006",15.72119236
"Ohio","2006",16.64172173
"Oklahoma","2006",20.17714882
"Oregon","2006",18.13134956
"Pennsylvania","2006",19.43693924
"Rhode Island","2006",18.47041512
"South Carolina","2006",18.92658043
"South Dakota","2006",19.40289688
"Tennessee","2006",20.75737762
"Texas","2006",23.18005753
"Utah","2006",19.65348816
"Vermont","2006",18.29668045
"Virginia","2006",17.63234138
"Washington","2006",20.84270668
"West Virginia","2006",14.2965107
"Wisconsin","2006",17.68582726
"Wyoming","2006",32.96400452
"Alabama","2007",19.98053169
"Alaska","2007",13.90085888
"Arizona","2007",21.63524628
"Arkansas","2007",17.38990021
"California","2007",24.60083199
"Colorado","2007",21.2737751
"Connecticut","2007",36.06892014
"Delaware","2007",18.70779991
"District of Columbia","2007",25.02799606
"Florida","2007",30.38053703
"Georgia","2007",20.25424957
"Hawaii","2007",15.68442345
"Idaho","2007",18.83594894
"Illinois","2007",24.6860733
"Indiana","2007",16.56783485
"Iowa","2007",14.50025463
"Kansas","2007",17.9804821
"Kentucky","2007",17.11531067
"Louisiana","2007",15.80774975
"Maine","2007",15.71043396
"Maryland","2007",18.33968353
"Massachusetts","2007",26.78372765
"Michigan","2007",17.9029274
"Minnesota","2007",19.20344353
"Mississippi","2007",16.11724091
"Missouri","2007",19.00940132
"Montana","2007",18.28586578
"Nebraska","2007",17.83194351
"Nevada","2007",30.2695961
"New Hampshire","2007",19.5223217
"New Jersey","2007",23.10238457
"New Mexico","2007",17.71925545
"New York","2007",35.30310059
"North Carolina","2007",18.42800522
"North Dakota","2007",15.60148621
"Ohio","2007",17.17333031
"Oklahoma","2007",21.28839684
"Oregon","2007",18.74944687
"Pennsylvania","2007",20.39448547
"Rhode Island","2007",19.56664085
"South Carolina","2007",19.07832336
"South Dakota","2007",18.23826981
"Tennessee","2007",21.33475494
"Texas","2007",22.72978973
"Utah","2007",20.3106575
"Vermont","2007",18.59405136
"Virginia","2007",17.18343544
"Washington","2007",22.06113052
"West Virginia","2007",15.42595577
"Wisconsin","2007",17.5738678
"Wyoming","2007",33.94255829
"Alabama","2008",17.85739899
"Alaska","2008",13.88281822
"Arizona","2008",18.00382996
"Arkansas","2008",16.99254227
"California","2008",20.67294502
"Colorado","2008",18.06598091
"Connecticut","2008",29.42872429
"Delaware","2008",16.3303051
"District of Columbia","2008",19.78139305
"Florida","2008",25.66654587
"Georgia","2008",17.40136528
"Hawaii","2008",13.43128109
"Idaho","2008",16.416502
"Illinois","2008",22.0028038
"Indiana","2008",14.45767117
"Iowa","2008",13.11463547
"Kansas","2008",16.26105118
"Kentucky","2008",15.67697048
"Louisiana","2008",23.67247581
"Maine","2008",14.07219601
"Maryland","2008",15.03395271
"Massachusetts","2008",21.82477379
"Michigan","2008",16.45808029
"Minnesota","2008",17.66925621
"Mississippi","2008",16.32441902
"Missouri","2008",18.52777863
"Montana","2008",16.41624069
"Nebraska","2008",15.56339645
"Nevada","2008",23.65778351
"New Hampshire","2008",16.59032249
"New Jersey","2008",20.88092422
"New Mexico","2008",15.7997942
"New York","2008",30.15680695
"North Carolina","2008",16.14520264
"North Dakota","2008",16.52153587
"Ohio","2008",15.57632732
"Oklahoma","2008",19.3429451
"Oregon","2008",15.6049366
"Pennsylvania","2008",18.06868553
"Rhode Island","2008",16.48724174
"South Carolina","2008",15.65669918
"South Dakota","2008",16.85978889
"Tennessee","2008",17.8450489
"Texas","2008",24.10268974
"Utah","2008",17.06507874
"Vermont","2008",15.92411041
"Virginia","2008",15.52438259
"Washington","2008",18.07600212
"West Virginia","2008",15.30285358
"Wisconsin","2008",16.38216782
"Wyoming","2008",28.16578102
"Alabama","2009",15.33664799
"Alaska","2009",12.38206482
"Arizona","2009",16.12789726
"Arkansas","2009",17.30979729
"California","2009",18.77615166
"Colorado","2009",15.40491867
"Connecticut","2009",26.75094414
"Delaware","2009",13.90790844
"District of Columbia","2009",20.14299011
"Florida","2009",22.7454319
"Georgia","2009",15.90088654
"Hawaii","2009",12.90836143
"Idaho","2009",13.65451908
"Illinois","2009",18.40563583
"Indiana","2009",13.66133595
"Iowa","2009",11.66928577
"Kansas","2009",14.6522646
"Kentucky","2009",14.09239578
"Louisiana","2009",16.14328766
"Maine","2009",12.78537178
"Maryland","2009",13.41197109
"Massachusetts","2009",19.10150337
"Michigan","2009",15.12661076
"Minnesota","2009",15.47483063
"Mississippi","2009",13.94305992
"Missouri","2009",14.86928558
"Montana","2009",16.90846062
"Nebraska","2009",13.15718746
"Nevada","2009",21.27362061
"New Hampshire","2009",15.33923054
"New Jersey","2009",18.10060883
"New Mexico","2009",14.4317379
"New York","2009",27.01011086
"North Carolina","2009",14.33468246
"North Dakota","2009",13.70021725
"Ohio","2009",13.82647419
"Oklahoma","2009",16.6055069
"Oregon","2009",14.16191196
"Pennsylvania","2009",16.07316589
"Rhode Island","2009",14.4488802
"South Carolina","2009",14.22667885
"South Dakota","2009",16.02884102
"Tennessee","2009",15.95305443
"Texas","2009",18.35823059
"Utah","2009",15.42235661
"Vermont","2009",13.68209076
"Virginia","2009",13.54646587
"Washington","2009",15.38704777
"West Virginia","2009",15.31520462
"Wisconsin","2009",15.36838436
"Wyoming","2009",20.68118858
"Alabama","2010",16.74658585
"Alaska","2010",12.306077
"Arizona","2010",16.86220551
"Arkansas","2010",17.43770218
"California","2010",22.0317955
"Colorado","2010",17.63902283
"Connecticut","2010",32.70521164
"Delaware","2010",13.33821869
"District of Columbia","2010",20.34712219
"Florida","2010",23.63547134
"Georgia","2010",16.41736984
"Hawaii","2010",11.28796864
"Idaho","2010",13.92567062
"Illinois","2010",20.44235992
"Indiana","2010",14.10284233
"Iowa","2010",12.09999561
"Kansas","2010",16.40237045
"Kentucky","2010",15.25987053
"Louisiana","2010",16.27140617
"Maine","2010",13.04253101
"Maryland","2010",14.36526966
"Massachusetts","2010",24.36419106
"Michigan","2010",16.87948418
"Minnesota","2010",17.12676239
"Mississippi","2010",17.43026924
"Missouri","2010",16.49108505
"Montana","2010",15.97341728
"Nebraska","2010",15.55540657
"Nevada","2010",25.16065788
"New Hampshire","2010",17.60407066
"New Jersey","2010",20.26957893
"New Mexico","2010",14.74252415
"New York","2010",30.17146873
"North Carolina","2010",14.43477345
"North Dakota","2010",14.94877243
"Ohio","2010",14.88136673
"Oklahoma","2010",16.21049881
"Oregon","2010",14.73780155
"Pennsylvania","2010",17.19416618
"Rhode Island","2010",15.54624653
"South Carolina","2010",14.96870518
"South Dakota","2010",15.82614326
"Tennessee","2010",17.1740284
"Texas","2010",20.50514984
"Utah","2010",15.3477087
"Vermont","2010",13.05603409
"Virginia","2010",15.75597858
"Washington","2010",16.43059921
"West Virginia","2010",14.42978382
"Wisconsin","2010",15.76768017
"Wyoming","2010",28.47088814
"Alabama","2011",16.14173126
"Alaska","2011",11.57385254
"Arizona","2011",16.65009499
"Arkansas","2011",17.6618557
"California","2011",21.50404358
"Colorado","2011",18.78556442
"Connecticut","2011",29.90021133
"Delaware","2011",13.58699799
"District of Columbia","2011",19.89113426
"Florida","2011",24.64322472
"Georgia","2011",16.18751907
"Hawaii","2011",10.6200428
"Idaho","2011",14.09327126
"Illinois","2011",19.81990051
"Indiana","2011",14.16466808
"Iowa","2011",11.76600075
"Kansas","2011",15.90317726
"Kentucky","2011",14.17736053
"Louisiana","2011",14.39713287
"Maine","2011",12.83545017
"Maryland","2011",14.58070564
"Massachusetts","2011",24.33621025
"Michigan","2011",16.27630424
"Minnesota","2011",16.21040154
"Mississippi","2011",13.34985352
"Missouri","2011",16.30393028
"Montana","2011",15.03797054
"Nebraska","2011",13.31333637
"Nevada","2011",23.0738163
"New Hampshire","2011",16.73047447
"New Jersey","2011",20.36924934
"New Mexico","2011",13.45617676
"New York","2011",30.12209129
"North Carolina","2011",14.92167854
"North Dakota","2011",16.7971344
"Ohio","2011",15.1291523
"Oklahoma","2011",17.19643784
"Oregon","2011",14.69890594
"Pennsylvania","2011",16.756464
"Rhode Island","2011",16.81017494
"South Carolina","2011",14.41120338
"South Dakota","2011",15.804286
"Tennessee","2011",16.41304588
"Texas","2011",21.07283974
"Utah","2011",14.90726757
"Vermont","2011",14.43497181
"Virginia","2011",15.15090656
"Washington","2011",17.22268295
"West Virginia","2011",15.31966782
"Wisconsin","2011",15.4898901
"Wyoming","2011",22.12639809
"Alabama","2012",16.65284157
"Alaska","2012",12.96111774
"Arizona","2012",18.45410728
"Arkansas","2012",21.046875
"California","2012",26.38096428
"Colorado","2012",21.24749184
"Connecticut","2012",34.42226028
"Delaware","2012",15.13509083
"District of Columbia","2012",25.09031487
"Florida","2012",30.45129395
"Georgia","2012",18.21327019
"Hawaii","2012",12.45974731
"Idaho","2012",17.23548889
"Illinois","2012",23.14178848
"Indiana","2012",15.40668488
"Iowa","2012",14.55536366
"Kansas","2012",18.28949547
"Kentucky","2012",15.29280567
"Louisiana","2012",18.95972252
"Maine","2012",14.27235222
"Maryland","2012",15.87700748
"Massachusetts","2012",26.49435425
"Michigan","2012",19.88162613
"Minnesota","2012",19.06279182
"Mississippi","2012",15.16473103
"Missouri","2012",18.75632858
"Montana","2012",18.82595444
"Nebraska","2012",17.51634216
"Nevada","2012",30.83042717
"New Hampshire","2012",18.14155006
"New Jersey","2012",21.88438225
"New Mexico","2012",15.31689358
"New York","2012",33.89618301
"North Carolina","2012",16.54162216
"North Dakota","2012",21.55007744
"Ohio","2012",16.96352386
"Oklahoma","2012",20.70027542
"Oregon","2012",16.26943398
"Pennsylvania","2012",19.39359093
"Rhode Island","2012",17.52292633
"South Carolina","2012",16.66018867
"South Dakota","2012",20.05438995
"Tennessee","2012",18.91875458
"Texas","2012",24.9093647
"Utah","2012",19.19812012
"Vermont","2012",14.92702961
"Virginia","2012",16.98177719
"Washington","2012",21.11608315
"West Virginia","2012",13.86476421
"Wisconsin","2012",17.82771111
"Wyoming","2012",27.1410141
"Alabama","2013",14.54250717
"Alaska","2013",11.1204586
"Arizona","2013",16.35735893
"Arkansas","2013",17.07005882
"California","2013",22.71503448
"Colorado","2013",16.91086006
"Connecticut","2013",30.82683372
"Delaware","2013",13.2539978
"District of Columbia","2013",19.64234543
"Florida","2013",25.76969147
"Georgia","2013",16.63133049
"Hawaii","2013",11.36043644
"Idaho","2013",14.03557873
"Illinois","2013",20.17593002
"Indiana","2013",13.95073414
"Iowa","2013",11.70932865
"Kansas","2013",15.89420891
"Kentucky","2013",14.03715324
"Louisiana","2013",16.41117477
"Maine","2013",12.7198782
"Maryland","2013",14.26525021
"Massachusetts","2013",24.3812561
"Michigan","2013",17.39815712
"Minnesota","2013",16.4442749
"Mississippi","2013",13.82488441
"Missouri","2013",16.1525135
"Montana","2013",14.37758255
"Nebraska","2013",13.13167763
"Nevada","2013",27.77501297
"New Hampshire","2013",15.01057529
"New Jersey","2013",20.70542336
"New Mexico","2013",13.59982491
"New York","2013",31.81475067
"North Carolina","2013",14.63461113
"North Dakota","2013",17.83981323
"Ohio","2013",14.69023132
"Oklahoma","2013",16.70833588
"Oregon","2013",15.01695061
"Pennsylvania","2013",16.52564621
"Rhode Island","2013",15.64115143
"South Carolina","2013",15.21518707
"South Dakota","2013",16.14109421
"Tennessee","2013",16.58913803
"Texas","2013",21.18501472
"Utah","2013",15.59652805
"Vermont","2013",13.41801929
"Virginia","2013",14.45789242
"Washington","2013",17.5916996
"West Virginia","2013",12.29632664
"Wisconsin","2013",15.88519192
"Wyoming","2013",29.58349419
